,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
12,-0.552228368794389,-1.108002363321652,-0.1778267607187045,-0.8103728555286213,-0.6791341578292979,1.9631926278122858,0.8940910107161749,-0.6666008215738831,-1.0269309442276173,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13,-0.24153590744468378,0.9491013295963006,-0.6433936196506734,-0.5494902302106743,-0.3038786359075665,-0.3548976568254136,-0.45947319499893524,0.5486229411028661,0.7454820725435151,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.49009472734655746,-0.6132559055312583,0.9084959101225561,1.5282535357144025,1.3165429360271825,0.3820474635146311,1.495675102145113,-0.2828459491496465,-1.6177352831513283,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15,0.07917889136791512,-0.8215702035482662,0.9084959101225561,-1.2948691596905226,-0.952047264681466,2.5392553627259824,1.495675102145113,-1.0503556939981196,-1.9272042225875576,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16,1.6426635355793346,0.45435487180590695,0.9084959101225561,-0.7358349625806364,-0.2527074283727849,1.691595482522645,-1.173854303570799,1.5080101221634576,1.589488271005959,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17,0.9210552382509872,1.0706180034395552,1.684440675009171,-1.1225002822483077,-0.5256205352249532,0.40107656286613463,-2.2266264635714403,-1.1143148394021591,1.2518857916209813,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18,2.0636017090208707,-1.351035711008161,-0.1778267607187045,-0.0370422161932787,-0.9691043338597266,1.1051532388717642,0.44290294214447157,-0.9224374031900408,-0.745595544740136,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19,-0.34175928207362094,-0.7000535297050116,1.0636848630998792,1.0810261780264936,0.5830889613619804,-0.8115960412614976,1.57087311357373,-0.7945191123819619,-1.9553377625363058,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20,0.009022529127659109,-1.6374678707815469,-1.1089604785826424,-1.1225002822483077,-0.6961912270075583,-0.6922316907838848,0.14211089643000263,-0.027009367533488766,0.014010033876063558,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
21,-0.1212678578899592,-1.1774404626606545,-0.48820466667335044,-0.7358349625806364,-0.4573922585119111,-0.08676034778150062,0.7436949878589405,-0.5386825307658042,-0.8018626246376324,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22,-0.692541093274901,-0.24870588400149454,-0.33301571369602745,-0.1441904373060069,-0.2697644975510454,-0.8375448131044569,0.7812939935732491,1.0602961043351815,-0.21105828571392152,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23,-0.15133487027864034,-1.0385642639826493,-0.33301571369602745,-0.7358349625806364,-0.5085634660466927,-0.07638083904431689,0.9316900164304835,-0.4747233853617648,-0.9987974042788693,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24,-0.832853817755413,0.055085800606641915,-1.5745273375146112,-1.4346277089679942,-0.815590711255382,0.6225060825927208,0.3677049307158543,0.9323778135271027,0.23907835346604864,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25,1.352015749155417,-1.2381987995822819,-0.022637807741381556,-0.3724627344592104,-0.9008760571466845,0.6415351819442243,0.7060959821446319,-0.9863965485940802,-0.9987974042788693,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
26,-0.46202733162834553,1.0619382410221798,0.7533069571452332,-0.7358349625806364,-0.3038786359075665,-0.7787275969270825,-1.474646349285268,-0.4107642399577254,1.0830845519284926,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27,-0.552228368794389,1.1660953900306839,-0.9537715256053193,-0.1441904373060069,-0.8667619187901635,0.3422593466887601,-0.1586811492844663,0.2927863594867084,0.40787959315853745,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28,-1.574506790009548,1.1660953900306839,0.1325511452359414,-0.4982454288089348,-0.5085634660466927,-0.951719409213478,-0.8354632521420214,-0.2828459491496465,0.6610814526972706,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
29,-0.9631442047730313,-0.22266659674936856,0.1325511452359414,-0.3072420781297237,-0.6109058811162558,-1.0745435959368188,0.8188929992875578,1.124255249739221,-0.23919182566266964,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.14933525360817113,0.853623943005172,0.5981180041679103,-0.1441904373060069,0.07137688601416489,-1.107412040271234,-1.474646349285268,0.42070465029478726,1.4488205712622184,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31,-0.7326304431264758,-0.5611773310270063,-0.33301571369602745,-0.3072420781297237,0.02020567847938334,-1.3167321331377724,1.1572840507163353,0.42070465029478726,-0.8299961645863805,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32,-1.2738366661227365,-1.6548273956162975,-0.7985825726279964,-1.1225002822483077,-0.7132482961858189,-1.107412040271234,0.0669128850013854,-0.15492765834156763,0.014010033876063558,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
33,-0.6123623935717513,-1.429153572764539,0.1325511452359414,0.6011884921738413,-0.21859329001626387,-0.06946116655286107,0.25490791357292847,-1.2422331302102378,-0.7174620047913879,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34,1.7128198978195908,0.6713489322402901,1.2188738160772021,0.3822334316391359,0.207833439440249,-0.5538382409547684,-1.850636406428354,0.8684186681230632,1.8426901305446923,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35,-0.5923177186459638,0.9230620423441747,2.7707633458504315,0.15861975279518145,1.5723989737010902,-1.526052226004311,-3.31699762928639,-1.1143148394021591,1.9552242903396848,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36,-1.6747301646384851,1.1747751524480592,-0.022637807741381556,-0.6193695048494101,-0.08213673659017975,-0.9863177716707571,-0.7602652407134042,-0.21888680374560707,0.6329479127485225,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
37,-1.7649312018045284,0.7060679819097915,-0.6433936196506734,-1.155110610413051,-0.6620770886510373,-1.4257169748782015,-0.4218741892846266,0.9323778135271027,0.8861497722872557,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
38,-0.36180395699940837,-1.2295190371649065,0.1325511452359414,0.25179211898016246,-0.7132482961858189,0.02914416645038435,0.7060959821446319,-1.1782739848061985,-1.13946510402261,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
39,-0.5221613564057078,-1.2208392747475312,0.4429290511905873,-0.1441904373060069,0.07137688601416489,-0.5278894691118091,0.7436949878589405,-1.562028857230435,-1.364533423612595,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
40,-1.434194065529036,-1.5680297714425442,-1.4193383845372882,-1.155110610413051,-0.7644195037206004,0.6086667376098092,0.2925069192872371,0.22882721408266896,0.014010033876063558,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
41,1.52239548602461,-0.6132559055312583,-1.2641494315599653,0.2424748823616644,-0.3721069126206085,-0.647253819589422,0.7812939935732491,0.5486229411028661,-0.32359244550891403,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42,-0.4920943440170267,-1.2468785619996572,-1.1089604785826424,0.24713350067091344,-0.3038786359075665,0.28344213051138567,0.5556999592873975,-0.027009367533488766,-0.3798595254064103,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
43,0.04911187897923397,0.6539894074055395,0.1325511452359414,-0.9920589695893343,-0.40622105097712957,-0.0071841141297587,-0.9106612635706386,1.0602961043351815,1.3081528715184778,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
44,0.47005005242077,-1.3683952358429117,-0.6433936196506734,0.24713350067091344,0.36134706204459366,0.26960278552847405,0.44290294214447157,-0.5386825307658042,-0.520527225150151,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45,-1.153568616568012,0.8883429926746733,-0.022637807741381556,-0.24202142180023697,0.5830889613619804,-1.0139964616365804,-0.9482602692849472,0.48466379569882667,1.1112180918772407,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
46,-0.9531218673101376,-1.351035711008161,-0.6433936196506734,-1.1225002822483077,-0.7303053653640794,0.22462491433401122,0.4805019478587802,-0.5386825307658042,-0.5486607650988992,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47,1.1816360122862237,-0.4223011323490011,1.2188738160772021,0.7036780949773205,-0.9349901955032056,-0.8652235030702802,1.3076800735735696,0.2927863594867084,-1.3082663437150988,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
48,0.7606978388446878,1.2615727766218123,0.28774009821326435,1.5375707723329006,0.3101758545098121,-0.2701316688050798,-0.7978642464277128,-0.6666008215738831,0.43601313310728557,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
49,-2.6468968985391754,0.9230620423441747,-0.9537715256053193,-1.4346277089679942,-0.815590711255382,-1.2475354082232142,-0.27147816642739214,0.6125820865069055,0.6610814526972706,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
50,-1.0934345917906496,-0.24870588400149454,-1.729716290491934,-1.2948691596905226,-0.781476572898861,-0.9915075260393489,0.4805019478587802,0.7405003773149844,0.07027711377355983,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.08920122883080883,-1.481232147268791,0.7533069571452332,-0.5401729935921763,-0.6450200194727768,1.2798749692810236,-0.045884132141540454,-1.817865438846593,-0.8299961645863805,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.5602510895868135,1.0272191913526785,1.2188738160772021,1.565522482188395,0.7877737915011066,-0.49329110665452996,-1.850636406428354,-0.5386825307658042,1.2800193315697297,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.17940226599685227,0.93174180476155,1.2188738160772021,-0.051018071121025854,0.05431981683590437,-1.0935726952883222,-2.0010324292855883,-0.15492765834156763,1.5332211911084628,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
54,0.399893690180514,1.1140168155264318,-0.1778267607187045,0.6803850034310752,0.770716722322846,-1.0520546603395873,-0.6850672292847869,0.03694977787055066,0.6892149926460188,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
55,-0.41191564431387695,-1.4204738103471637,-1.4193383845372882,-0.0370422161932787,-0.286821566729306,0.5204409133437475,0.40530393643016294,0.16486806867862952,-0.1266576658676771,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
56,0.08920122883080883,-0.7521321042092635,-0.6433936196506734,0.9412676287490221,1.1118581058880563,-0.33240872122818216,1.0444870335734093,0.16486806867862952,-0.7737290846888842,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
57,-0.4319603192396644,0.1505631871977705,0.1325511452359414,-1.2948691596905226,-0.849704849611903,1.9303241834778706,-0.008285126427231837,1.571969267567497,0.7173485325947669,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
58,0.47005005242077,-0.8649690156351427,-0.48820466667335044,-1.238965739979534,-0.7473624345423399,-0.4483132354600671,1.082086039287718,-0.15492765834156763,-0.9706638643301211,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
59,1.1615913373604363,-0.5177785189401297,-0.022637807741381556,1.756525832867606,-0.40622105097712957,-0.2528324875764403,1.1948830564306439,0.42070465029478726,-0.9143967844326248,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
60,0.7105861515302192,-0.3268237457578725,1.9948185809638168,0.9412676287490221,1.3506570743837034,0.8491253566878989,1.1196850450020266,0.3567455048907478,-1.2801328037663506,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
61,-0.9932112171617125,-0.47437970685325304,-1.4193383845372882,-0.8103728555286213,-0.6961912270075583,-0.6109255390092789,0.6308979707160146,0.676541231910945,-0.1266576658676771,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
62,-0.4920943440170267,-0.6392951927833842,0.9084959101225561,1.5142776807866554,0.3272329236880726,-0.6576333283266057,1.495675102145113,-0.4107642399577254,-1.6740023630488245,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
63,0.6203851143641758,1.0619382410221798,-0.7985825726279964,1.6307431385178817,1.1459722442445772,-0.6195751296235986,-0.384275183570318,0.3567455048907478,0.6048143727997743,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
64,-0.15133487027864034,-1.5767095338599195,-0.022637807741381556,-1.238965739979534,-0.9179331263249451,1.7417631080856995,-0.045884132141540454,-0.9224374031900408,-0.2954589055601659,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
65,0.3898713527176203,1.0792977658569305,0.28774009821326435,-0.03238359788402965,-0.06507966741191924,-0.2528324875764403,-1.0986562921421816,-0.15492765834156763,0.9142833122360039,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
66,1.1916583497491176,-1.2989571365039092,-0.1778267607187045,-1.155110610413051,-0.6961912270075583,0.8110671579848918,0.5556999592873975,-0.9224374031900408,-0.8581297045351286,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
67,0.9511222506396684,-1.029884501565274,-0.1778267607187045,1.2627122920872067,1.5212277661663087,-0.9863177716707571,1.0068880278591008,-0.6666008215738831,-1.1675986439713582,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.8909882258623061,-0.2660654088362452,1.8396296279864939,1.113636506191237,2.2035105332967295,0.8456655204421709,0.9316900164304835,0.676541231910945,-0.942530324381373,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
69,1.95335599692904,-0.1098296853234893,-0.9537715256053193,1.3745191315091838,0.10549102437068593,0.5169810770980195,0.5556999592873975,1.124255249739221,0.09841065372230796,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
70,-0.7125857682006884,-0.3007844585057465,0.5981180041679103,-0.18611800208924834,0.6854313764315435,-1.410147711772426,1.0068880278591008,0.8684186681230632,-0.6049278449963954,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
71,-0.3217146071478335,-0.4656999444358777,-0.48820466667335044,-1.2948691596905226,-0.6961912270075583,1.4459471090759632,1.0068880278591008,0.6125820865069055,-0.5767943050476473,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
72,-0.4520049941654518,0.93174180476155,-0.6433936196506734,-1.0153520611355795,-0.5938488119379952,-0.949989491090614,-0.5346712064275525,0.5486229411028661,0.8017491524410113,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
73,-1.5444397776208667,0.9925001416831772,-1.5745273375146112,-0.28394898658347845,-0.1333079441249613,-1.1506599933428328,0.0669128850013854,0.6125820865069055,0.35161251326104115,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.11926824121948998,1.252893014204437,-0.9537715256053193,-0.7218591076528893,0.207833439440249,-1.4551255829668888,-0.1586811492844663,0.16486806867862952,0.323478973312293,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
75,-0.10122318296417177,-0.9083678277220194,-0.48820466667335044,-0.17680076547075024,-0.3379927742640875,-1.1333608121141932,1.0068880278591008,-0.21888680374560707,-0.9143967844326248,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
76,1.492328473635929,0.905702517509424,-0.9537715256053193,2.655639166552673,2.612880193574982,0.030874084573248303,-0.3090771721417008,0.6125820865069055,0.6892149926460188,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
77,-0.4419826567025581,0.26340009862364977,0.28774009821326435,-1.155110610413051,-0.8667619187901635,1.8576676223175845,-0.3466761778560094,1.6359284129715363,0.9986839320822483,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
78,-0.031066820723915752,0.8709834678399226,-0.33301571369602745,1.1648813075929765,0.037262747657643855,-0.7233702169954359,-0.6850672292847869,0.6125820865069055,0.9705503921335001,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
79,0.7907648512333689,1.2615727766218123,-1.2641494315599653,0.24713350067091344,-1.0714467489292898,0.7747388774047488,0.0669128850013854,0.3567455048907478,0.2672118934147968,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0.22951395331132085,0.35887748521477836,0.4429290511905873,-0.875593511858108,-0.5767917427597348,0.062012610784799485,-0.6474682235704783,1.571969267567497,1.2518857916209813,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
81,1.352015749155417,-0.8389297283830168,-0.7985825726279964,1.8869671455265795,-0.08213673659017975,0.04125359331043203,0.9692890221447922,0.03694977787055066,-0.745595544740136,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
